#CODE;ENGLISH;FRENCH;GERMAN;SPANISH;;;;;;;;;x
EVTDESC_pilgrim_washington_j;Named and built in honor of Founder Washington and Founder Lincoln, several of the holy monuments of the capital of Columbia still stand as a testament to America's enduring glory. The massive, ancient fortress of Pentagon - from where the great Generals of old ruled - even despite the passage of time, is a testament to the martial power and glory of America.\n\nDespite the patriots' best efforts, major portions of the old city have been reclaimed by swamps.;;;;;;;;;;;;;x
EVTNAME_pilgrim_nashville;Pilgrimage to Nashville;;;;;;;;;;;;;x
EVTDESC_pilgrim_nashville;You stop in the Parthenon of Nashville, the head temple of the Lady. Her golden statue in the center of the building has been lovingly preserved by dilligent Libertarians, almost to the point where it seems to shine on its own.\n\nNashville is the birthplace of the Order of Our Lady Liberty, and the Libertarian branch of Americanism.;;;;;;;;;;;;;x
EVTDESC_pilgrim_washington_l;Named and built in honor of Founder Washington and Founder Lincoln, several of the holy monuments of the capital of Columbia still stand as a testament to America's enduring glory. One can easily spot the influence of the Lady in the architecture of preserved landmarks.\n\nDespite the patriots' best efforts, major portions of the old city have been reclaimed by swamps.;;;;;;;;;;;;;x
EVTNAME_pilgrim_palisades;Pilgrimage to Liberty Island;;;;;;;;;;;;;x
EVTDESC_pilgrim_palisades;The great Lady Liberty is a breathtaking sight to behold. The patron of all patriotic Libertarians watches over the bay, the flame in her torch ever-bright in the sun - a flame not even the Calamity could extinguish.\n\nThe Order of Our Lady Liberty makes it a priority to maintain at least a token presence on Liberty Island, so that the Lady may get the care she needs.;;;;;;;;;;;;;x
EVTDESC_pilgrim_new_york_l;The sprawling ruins of old New York explain why the ancients simply referred to it as The City. Even now you can feel the enormous power and wealth of the seat of the empire as you approach Manhattan, heart of the sleepless city. With the guidance of Lady Liberty, perhaps you can do your part for American prosperity.\n\nFrom the bank of the Hudson River, you see numerous merchant ships and barges of all sizes.;;;;;;;;;;;;;x
EVTDESC_pilgrim_philadelphia_l;As a child you learned that Philadelphia was the birthplace of America, where the founders met in brotherly love to form a great union of previously disparate states. You make sure to visit the Liberty Bell, cast by the founders in gratitude to Lady Liberty for her blessing during the war with the vile Redcoats.\n\nAlong the road, you see peddlers selling traditional pretzelled bread from their carts.;;;;;;;;;;;;;x

americanist_pilgrimage_boston;Boston;;;;;;;;;;;;;x
americanist_pilgrimage_new_york;New York;;;;;;;;;;;;;x
americanist_pilgrimage_philadelphia;Philadelphia;;;;;;;;;;;;;x
americanist_pilgrimage_washington;Washington;;;;;;;;;;;;;x
americanist_pilgrimage_richmond;Richmond;;;;;;;;;;;;;x
americanist_pilgrimage_alamo;Alamo;;;;;;;;;;;;;x
americanist_pilgrimage_benning;Fort Benning;;;;;;;;;;;;;x
americanist_pilgrimage_bragg;Fort Bragg;;;;;;;;;;;;;x
americanist_pilgrimage_nashville;Nashville;;;;;;;;;;;;;x
americanist_pilgrimage_palisades;Palisades;;;;;;;;;;;;;x

EVTDESC_pilgrim_claimboston;[FromFrom.GetTitledFirstName] of [Root.GetCurrentAmericanistPilgrimageCity] has violated sacred law by refusing me entrance during my pilgrimage. By ancient rights, I may now claim the city if I choose.;;;;;;;;;;;;;x
EVTDESC_pilgrim_claimnewyork;[FromFrom.GetTitledFirstName] of [Root.GetCurrentAmericanistPilgrimageCity] has violated sacred law by refusing me entrance during my pilgrimage. By ancient rights, I may now claim the city if I choose.;;;;;;;;;;;;;x
EVTDESC_pilgrim_claimphiladelphia;[FromFrom.GetTitledFirstName] of [Root.GetCurrentAmericanistPilgrimageCity] has violated sacred law by refusing me entrance during my pilgrimage. By ancient rights, I may now claim the city if I choose.;;;;;;;;;;;;;x
EVTDESC_pilgrim_claimwashington;[FromFrom.GetTitledFirstName] of [Root.GetCurrentAmericanistPilgrimageCity] has violated sacred law by refusing me entrance during my pilgrimage. By ancient rights, I may now claim the city if I choose.;;;;;;;;;;;;;x
EVTDESC_pilgrim_claimrichmond;[FromFrom.GetTitledFirstName] of [Root.GetCurrentAmericanistPilgrimageCity] has violated sacred law by refusing me entrance during my pilgrimage. By ancient rights, I may now claim the city if I choose.;;;;;;;;;;;;;x

EVTDESC_pilgrim_anycity;[FromFrom.GetTitledFirstName] of [Root.GetCurrentAmericanistPilgrimageCity] has violated sacred law by refusing me entrance during my pilgrimage. By ancient rights, I may now claim the city if I choose.;;;;;;;;;;;;;x
